iter	Passed	Remaining
1636	42250	33733
1637	42261	33695
1638	42263	33650
1639	42315	33645
1640	42369	33642
1641	42384	33607
1642	42394	33569
1643	42430	33552
1644	42465	33533
1645	42473	33493
1646	42481	33453
1647	42493	33416
1648	42494	33372
1649	42496	33327
1650	42498	33283
1651	42538	33268
1652	42574	33250
1653	42616	33237
1654	42653	33220
1655	42678	33194
1656	42725	33184
1657	42767	33171
1658	42769	33127
1659	42771	33083
1660	42812	33069
1661	42851	33053
1662	42893	33040
1663	42895	32996
1664	42942	32987
1665	42984	32974
1666	43024	32958
1667	43026	32914
1668	43069	32902
1669	43071	32858
1670	43087	32824
1671	43119	32803
1672	43162	32791
1673	43202	32775
1674	43215	32740
1675	43250	32721
1676	43261	32684
1677	43323	32686
1678	43381	32684
1679	43420	32669
1680	43435	32634
1681	43470	32616
1682	43506	32597
1683	43540	32578
1684	43588	32568
1685	43590	32524
1686	43597	32484
1687	43616	32453
1688	43649	32433
1689	43717	32439
1690	43745	32414
1691	43838	32438
1692	43842	32396
1693	43884	32382
1694	43922	32365
1695	43945	32337
1696	43948	32294
1697	43949	32250
1698	44043	32274
1699	44130	32293
1700	44146	32259
1701	44157	32223
1702	44168	32185
1703	44247	32198
1704	44250	32156
1705	44252	32113
1706	44299	32102
1707	44347	32092
1708	44351	32050
1709	44397	32039
1710	44444	32028
1711	44462	31996
1712	44510	31985
1713	44543	31965
1714	44576	31944
1715	44625	31934
1716	44654	31911
1717	44695	31895
1718	44746	31887
1719	44791	31874
1720	44826	31855
1721	44828	31812
1722	44844	31778
1723	44886	31764
1724	44897	31727
1725	44899	31684
1726	44904	31644
1727	44908	31601
1728	44909	31559
1729	44912	31516
1730	44913	31473
1731	44960	31462
1732	44995	31442
1733	45041	31430
1734	45081	31413
1735	45137	31409
1736	45147	31372
1737	45192	31358
1738	45223	31336
1739	45262	31319
1740	45264	31276
1741	45309	31264
1742	45311	31221
1743	45345	31200
1744	45349	31160
1745	45352	31117
1746	45353	31075
1747	45355	31032
1748	45396	31017
1749	45426	30993
1750	45444	30962
1751	45484	30946
1752	45523	30928
1753	45532	30891
1754	45541	30854
1755	45585	30840
1756	45607	30812
1757	45609	30769
1758	45652	30755
1759	45698	30742
1760	45730	30720
1761	45769	30703
1762	45811	30688
1763	45851	30671
1764	45951	30694
1765	45953	30653
1766	45955	30610
1767	45956	30568
1768	45958	30526
1769	46001	30511
1770	46021	30482
1771	46056	30461
1772	46100	30447
1773	46129	30423
1774	46185	30417
1775	46188	30375
1776	46232	30362
1777	46284	30353
1778	46336	30343
1779	46337	30301
1780	46418	30311
1781	46421	30270
1782	46422	30228
1783	46462	30210
1784	46488	30184
1785	46560	30188
1786	46586	30162
1787	46587	30120
1788	46593	30081
1789	46595	30039
1790	46638	30024
1791	46680	30008
1792	46727	29996
1793	46770	29981
1794	46787	29949
1795	46874	29962
1796	46927	29953
1797	46993	29952
1798	47059	29951
1799	47181	29986
1800	47284	30008
1801	47326	29992
1802	47335	29955
1803	47400	29953
1804	47406	29914
1805	47446	29897
1806	47528	29905
1807	47531	29864
1808	47567	29844
1809	47625	29838
1810	47697	29840
1811	47750	29830
1812	47764	29796
1813	47766	29755
1814	47813	29741
1815	47858	29727
1816	47860	29685
1817	47862	29644
1818	47864	29602
1819	47920	29594
1820	47955	29574
1821	47964	29536
1822	48016	29526
1823	48047	29502
1824	48097	29490
1825	48102	29451
1826	48104	29410
1827	48142	29391
1828	48186	29375
1829	48232	29361
1830	48255	29332
1831	48303	29319
1832	48409	29341
1833	48412	29301
1834	48463	29289
1835	48467	29249
1836	48481	29215
1837	48491	29179
1838	48495	29139
1839	48532	29119
1840	48566	29097
1841	48568	29056
1842	48664	29071
1843	48755	29083
1844	48773	29052
1845	48775	29011
1846	48922	29056
1847	48937	29023
1848	49001	29019
1849	49007	28980
1850	49022	28947
1851	49035	28913
1852	49131	28927
1853	49148	28895
1854	49182	28873
1855	49184	28832
1856	49214	28807
1857	49223	28771
1858	49237	28737
1859	49302	28733
1860	49305	28692
1861	49319	28659
1862	49363	28642
1863	49365	28602
1864	49367	28561
1865	49368	28520
1866	49414	28505
1867	49416	28464
1868	49418	28424
1869	49419	28383
1870	49470	28370
1871	49507	28350
1872	49547	28331
1873	49549	28291
1874	49594	28275
1875	49603	28238
1876	49650	28224
1877	49663	28189
1878	49717	28179
1879	49759	28161
1880	49769	28125
1881	49782	28091
1882	49783	28051
1883	49790	28013
1884	49829	27994
1885	49866	27974
1886	49907	27955
1887	49933	27928
1888	49956	27900
1889	49958	27860
1890	49960	27820
1891	49991	27796
1892	50026	27774
1893	50028	27734
1894	50030	27694
1895	50039	27659
1896	50048	27623
1897	50050	27583
1898	50094	27566
1899	50095	27526
1900	50125	27501
1901	50166	27483
1902	50222	27473
1903	50255	27450
1904	50280	27423
1905	50326	27407
1906	50363	27387
1907	50380	27355
1908	50384	27316
1909	50414	27292
1910	50443	27267
1911	50481	27247
1912	50499	27216
1913	50516	27184
1914	50554	27164
1915	50556	27125
1916	50593	27104
1917	50628	27083
1918	50667	27063
1919	50739	27060
1920	50790	27047
1921	50825	27026
1922	50870	27009
1923	50872	26970
1924	50884	26935
1925	50886	26896
1926	50887	26856
1927	50926	26836
1928	50927	26797
1929	50953	26770
1930	50989	26749
1931	51007	26718
1932	51018	26683
1933	51056	26663
1934	51105	26648
1935	51150	26632
1936	51152	26593
1937	51252	26604
1938	51268	26572
1939	51271	26534
1940	51358	26539
1941	51416	26528
1942	51443	26502
1943	51499	26491
1944	51501	26452
1945	51504	26414
1946	51554	26399
1947	51590	26377
1948	51615	26350
1949	51658	26332
1950	51697	26312
1951	51718	26282
1952	51752	26260
1953	51768	26228
1954	51796	26202
1955	51809	26169
1956	51866	26158
1957	51909	26140
1958	51965	26128
1959	52012	26112
1960	52062	26097
1961	52108	26080
1962	52110	26042
1963	52122	26008
1964	52141	25977
1965	52143	25939
1966	52188	25921
1967	52210	25893
1968	52239	25867
1969	52259	25837
1970	52269	25803
1971	52306	25781
1972	52307	25743
1973	52342	25720
1974	52344	25682
1975	52391	25665
1976	52394	25627
1977	52447	25613
1978	52449	25575
1979	52497	25559
1980	52538	25540
1981	52572	25517
1982	52613	25497
1983	52616	25459
1984	52617	25420
1985	52619	25382
1986	52627	25347
1987	52631	25309
1988	52676	25292
1989	52694	25261
1990	52722	25235
1991	52787	25227
1992	52831	25209
1993	52834	25171
1994	52875	25152
1995	52924	25136
1996	52966	25117
1997	53010	25098
1998	53013	25061
1999	53050	25039
2000	53052	25001
2001	53092	24981
2002	53094	24943
2003	53130	24921
2004	53153	24893
2005	53208	24880
2006	53212	24842
2007	53287	24839
2008	53330	24820
2009	53332	24782
2010	53371	24761
2011	53373	24723
2012	53386	24690
2013	53421	24668
2014	53432	24634
2015	53443	24601
2016	53464	24572
2017	53505	24552
2018	53566	24541
2019	53616	24525
2020	53663	24508
2021	53665	24470
2022	53730	24461
2023	53732	24423
2024	53783	24408
2025	53828	24390
2026	53830	24352
2027	53879	24335
2028	53881	24298
2029	53917	24276
2030	53957	24255
2031	54010	24240
2032	54054	24222
2033	54057	24184
2034	54082	24157
2035	54125	24138
2036	54168	24119
2037	54173	24083
2038	54175	24045
2039	54179	24008
2040	54207	23983
2041	54209	23945
2042	54211	23908
2043	54213	23870
2044	54247	23847
2045	54296	23831
2046	54336	23810
2047	54374	23788
2048	54384	23755
2049	54386	23717
2050	54408	23689
2051	54446	23667
2052	54486	23647
2053	54525	23626
2054	54527	23588
2055	54567	23567
2056	54569	23530
2057	54571	23493
2058	54579	23459
2059	54613	23436
2060	54655	23416
2061	54700	23397
2062	54723	23369
2063	54757	23346
2064	54807	23329
2065	54842	23306
2066	54844	23269
2067	54847	23233
2068	54874	23206
2069	54911	23184
2070	54953	23164
2071	54955	23128
2072	54971	23097
2073	54973	23060
2074	55007	23036
2075	55051	23017
2076	55053	22980
2077	55093	22959
2078	55095	22923
2079	55098	22887
2080	55126	22861
2081	55159	22837
2082	55163	22801
2083	55219	22787
2084	55230	22754
2085	55273	22734
2086	55285	22702
2087	55287	22665
2088	55324	22643
2089	55353	22618
2090	55360	22583
2091	55362	22547
2092	55402	22526
2093	55404	22490
2094	55408	22454
2095	55410	22417
2096	55412	22381
2097	55420	22347
2098	55423	22311
2099	55443	22282
2100	55446	22247
2101	55496	22230
2102	55498	22194
2103	55528	22169
2104	55570	22149
2105	55620	22132
2106	55674	22116
2107	55729	22101
2108	55730	22065
2109	55770	22043
2110	55793	22015
2111	55878	22012
2112	55881	21977
2113	55960	21971
2114	55980	21942
2115	55982	21906
2116	55985	21870
2117	55989	21835
2118	55991	21799
2119	55993	21763
2120	56007	21732
2121	56046	21710
2122	56084	21688
2123	56134	21671
2124	56180	21652
2125	56185	21617
2126	56221	21595
2127	56224	21559
2128	56265	21538
2129	56310	21519
2130	56350	21498
2131	56353	21462
2132	56355	21427
2133	56357	21391
2134	56401	21371
2135	56431	21346
2136	56434	21311
2137	56455	21282
2138	56494	21261
2139	56508	21230
2140	56549	21209
2141	56590	21188
2142	56634	21168
2143	56636	21132
2144	56638	21097
2145	56671	21073
2146	56688	21043
2147	56725	21021
2148	56768	21000
2149	56770	20965
2150	56807	20943
2151	56827	20914
2152	56839	20882
2153	56879	20861
2154	56914	20837
2155	56962	20819
2156	56995	20795
2157	56998	20760
2158	57019	20732
2159	57051	20707
2160	57052	20672
2161	57054	20636
2162	57056	20601
2163	57096	20579
2164	57098	20544
2165	57118	20516
2166	57136	20486
2167	57137	20451
2168	57164	20425
2169	57244	20418
2170	57280	20395
2171	57283	20360
2172	57307	20333
2173	57315	20300
2174	57326	20268
2175	57334	20235
2176	57336	20200
2177	57339	20166
2178	57372	20142
2179	57375	20107
2180	57377	20072
2181	57408	20048
2182	57410	20013
2183	57428	19984
2184	57462	19960
2185	57472	19928
2186	57475	19894
2187	57477	19859
2188	57479	19825
2189	57481	19790
2190	57494	19759
2191	57495	19724
2192	57507	19693
2193	57514	19660
2194	57519	19627
2195	57534	19597
2196	57574	19575
2197	57576	19541
2198	57600	19514
2199	57602	19480
2200	57629	19454
2201	57657	19428
2202	57659	19394
2203	57758	19392
2204	57761	19358
2205	57763	19324
2206	57767	19290
2207	57769	19256
2208	57808	19234
2209	57830	19206
2210	57873	19186
2211	57875	19152
2212	57900	19125
2213	57902	19091
2214	57937	19068
2215	57953	19038
2216	58001	19019
2217	58003	18985
2218	58005	18951
2219	58037	18927
2220	58039	18893
2221	58051	18862
2222	58100	18844
2223	58155	18827
2224	58214	18811
2225	58256	18790
2226	58262	18757
2227	58283	18730
2228	58285	18696
2229	58287	18662
2230	58337	18643
2231	58339	18610
2232	58393	18592
2233	58419	18566
2234	58464	18546
2235	58473	18514
2236	58476	18481
2237	58478	18447
2238	58487	18415
2239	58537	18397
2240	58575	18375
2241	58613	18352
2242	58622	18321
2243	58655	18297
2244	58665	18266
2245	58667	18232
2246	58680	18202
2247	58733	18184
2248	58776	18163
2249	58778	18129
2250	58795	18101
2251	58797	18067
2252	58799	18033
2253	58800	18000
2254	58805	17967
2255	58843	17945
2256	58845	17911
2257	58883	17889
2258	58916	17865
2259	58918	17831
2260	58922	17799
2261	58954	17774
2262	58993	17752
2263	59039	17732
2264	59048	17701
2265	59059	17670
2266	59061	17637
2267	59063	17604
2268	59074	17574
2269	59120	17553
2270	59128	17522
2271	59186	17506
2272	59292	17503
2273	59301	17472
2274	59451	17482
2275	59467	17453
2276	59541	17441
2277	59543	17408
2278	59545	17374
2279	59552	17343
2280	59591	17321
2281	59632	17299
2282	59659	17273
2283	59717	17256
2284	59719	17223
2285	59741	17195
2286	59786	17175
2287	59837	17156
2288	59840	17123
2289	59883	17102
2290	59926	17080
2291	59938	17050
2292	59939	17017
2293	59941	16984
2294	59943	16951
2295	59986	16929
2296	60001	16900
2297	60003	16867
2298	60021	16839
2299	60023	16806
2300	60037	16776
2301	60039	16744
2302	60040	16711
2303	60085	16690
2304	60134	16670
2305	60136	16637
2306	60173	16614
2307	60194	16587
2308	60236	16565
2309	60281	16544
2310	60305	16518
2311	60346	16496
2312	60365	16468
2313	60436	16454
2314	60485	16434
2315	60527	16412
2316	60596	16397
2317	60599	16365
2318	60639	16343
2319	60679	16320
2320	60712	16296
2321	60738	16270
2322	60740	16237
2323	60759	16209
2324	60761	16176
2325	60801	16154
2326	60850	16134
2327	60852	16101
2328	60886	16077
2329	60915	16052
2330	60917	16020
2331	60964	15999
2332	60966	15966
2333	60976	15936
2334	61026	15916
2335	61028	15884
2336	61077	15863
2337	61080	15831
2338	61089	15801
2339	61110	15773
2340	61132	15746
2341	61134	15714
2342	61136	15682
2343	61182	15661
2344	61230	15640
2345	61289	15622
2346	61292	15590
2347	61365	15576
2348	61419	15557
2349	61461	15535
2350	61501	15512
2351	61504	15480
2352	61506	15448
2353	61546	15425
2354	61548	15393
2355	61587	15370
2356	61612	15344
2357	61654	15322
2358	61657	15290
2359	61696	15267
2360	61704	15236
2361	61706	15204
2362	61760	15185
2363	61773	15155
2364	61812	15132
2365	61874	15115
2366	61905	15090
2367	61907	15058
2368	61960	15038
2369	62020	15021
2370	62041	14993
2371	62090	14972
2372	62137	14951
2373	62145	14921
2374	62175	14895
2375	62182	14865
2376	62184	14833
2377	62187	14801
2378	62189	14769
2379	62235	14748
2380	62250	14719
2381	62252	14687
2382	62302	14667
2383	62337	14643
2384	62339	14611
2385	62340	14579
2386	62383	14556
2387	62385	14525
2388	62386	14493
2389	62388	14461
2390	62435	14440
2391	62436	14408
2392	62438	14376
2393	62443	14345
2394	62446	14314
2395	62489	14292
2396	62532	14270
2397	62585	14250
2398	62634	14229
2399	62636	14197
2400	62646	14167
2401	62682	14144
2402	62686	14112
2403	62711	14086
2404	62713	14055
2405	62816	14046
2406	62898	14032
2407	62975	14017
2408	62978	13986
2409	63028	13965
2410	63073	13943
2411	63076	13912
2412	63147	13896
2413	63156	13866
2414	63216	13847
2415	63316	13837
2416	63346	13811
2417	63348	13780
2418	63354	13750
2419	63357	13718
2420	63415	13699
2421	63461	13677
2422	63474	13648
2423	63476	13617
2424	63594	13610
2425	63604	13580
2426	63626	13553
2427	63655	13528
2428	63692	13504
2429	63742	13482
2430	63793	13462
2431	63842	13440
2432	63876	13415
2433	63920	13393
2434	63955	13368
2435	63994	13345
2436	64039	13323
2437	64072	13298
2438	64089	13269
2439	64128	13246
2440	64130	13214
2441	64173	13192
2442	64175	13160
2443	64202	13134
2444	64266	13116
2445	64401	13111
2446	64410	13082
2447	64483	13065
2448	64591	13055
2449	64627	13031
2450	64688	13011
2451	64726	12987
2452	64764	12963
2453	64774	12933
2454	64777	12902
2455	64815	12878
2456	64817	12847
2457	64819	12816
2458	64830	12786
2459	64869	12763
2460	64872	12731
2461	64873	12700
2462	64914	12677
2463	64936	12650
2464	64985	12628
2465	65027	12604
2466	65029	12573
2467	65121	12559
2468	65124	12529
2469	65128	12498
2470	65131	12467
2471	65136	12437
2472	65139	12406
2473	65202	12386
2474	65267	12367
2475	65304	12343
2476	65321	12315
2477	65324	12284
2478	65399	12267
2479	65401	12236
2480	65429	12210
2481	65460	12184
2482	65468	12155
2483	65470	12124
2484	65483	12095
2485	65484	12064
2486	65522	12040
2487	65525	12009
2488	65541	11981
2489	65580	11957
2490	65582	11926
2491	65583	11895
2492	65632	11873
2493	65640	11843
2494	65672	11818
2495	65676	11788
2496	65717	11764
2497	65769	11742
2498	65796	11716
2499	65837	11692
2500	65846	11663
2501	65848	11632
2502	65890	11609
2503	65927	11584
2504	65930	11554
2505	65964	11529
2506	65992	11503
2507	66002	11474
2508	66004	11443
2509	66037	11418
2510	66039	11387
2511	66161	11378
2512	66230	11359
2513	66256	11332
2514	66317	11312
2515	66321	11282
2516	66392	11263
2517	66395	11232
2518	66458	11212
2519	66488	11186
2520	66501	11158
2521	66503	11127
2522	66551	11105
2523	66600	11082
2524	66635	11057
2525	66637	11027
2526	66672	11002
2527	66690	10974
2528	66731	10950
2529	66780	10927
2530	66820	10903
2531	66831	10874
2532	66861	10848
2533	66863	10818
2534	66891	10792
2535	66934	10768
2536	66945	10739
2537	66997	10717
2538	67006	10688
2539	67044	10663
2540	67046	10633
2541	67054	10604
2542	67107	10582
2543	67109	10551
2544	67149	10527
2545	67151	10497
2546	67156	10467
2547	67197	10443
2548	67246	10420
2549	67291	10397
2550	67293	10367
2551	67348	10345
2552	67416	10325
2553	67496	10306
2554	67576	10288
2555	67629	10266
2556	67631	10236
2557	67680	10212
2558	67747	10192
2559	67790	10168
2560	67825	10143
2561	67876	10120
2562	67878	10090
2563	67885	10061
2564	67972	10043
2565	68051	10024
2566	68071	9997
2567	68074	9967
2568	68111	9942
2569	68114	9912
2570	68149	9887
2571	68194	9863
2572	68207	9834
2573	68209	9804
2574	68237	9778
2575	68239	9748
2576	68241	9718
2577	68253	9690
2578	68264	9661
2579	68267	9631
2580	68269	9601
2581	68307	9576
2582	68309	9546
2583	68354	9523
2584	68381	9496
2585	68383	9466
2586	68392	9437
2587	68439	9414
2588	68441	9384
2589	68443	9354
2590	68446	9325
2591	68448	9295
2592	68450	9265
2593	68481	9240
2594	68496	9212
2595	68530	9186
2596	68533	9157
2597	68550	9129
2598	68632	9110
2599	68634	9080
2600	68679	9056
2601	68761	9037
2602	68791	9011
2603	68799	8983
2604	68909	8967
2605	68943	8941
2606	68953	8913
2607	68991	8888
2608	68995	8859
2609	69079	8840
2610	69082	8810
2611	69089	8781
2612	69141	8758
2613	69181	8733
2614	69207	8707
2615	69256	8683
2616	69258	8653
2617	69260	8624
2618	69271	8596
2619	69311	8571
2620	69313	8541
2621	69315	8512
2622	69359	8488
2623	69360	8458
2624	69396	8433
2625	69447	8409
2626	69488	8385
2627	69501	8357
2628	69519	8329
2629	69562	8305
2630	69591	8278
2631	69600	8250
2632	69646	8226
2633	69648	8197
2634	69673	8170
2635	69689	8142
2636	69690	8113
2637	69737	8089
2638	69757	8062
2639	69898	8048
2640	69922	8022
2641	70095	8012
2642	70186	7993
2643	70218	7967
2644	70230	7939
2645	70250	7911
2646	70292	7887
2647	70319	7860
2648	70322	7831
2649	70344	7804
2650	70346	7774
2651	70354	7746
2652	70357	7717
2653	70366	7688
2654	70396	7662
2655	70438	7637
2656	70462	7611
2657	70479	7583
2658	70487	7555
2659	70500	7527
2660	70512	7499
2661	70514	7469
2662	70516	7440
2663	70555	7415
2664	70557	7386
2665	70566	7358
2666	70569	7329
2667	70628	7306
2668	70630	7277
2669	70632	7248
2670	70636	7219
2671	70694	7196
2672	70697	7167
2673	70762	7145
2674	70769	7116
2675	70780	7088
2676	70800	7061
2677	70851	7037
2678	70911	7014
2679	70956	6989
2680	70958	6960
2681	71004	6936
2682	71007	6907
2683	71008	6878
2684	71053	6853
2685	71099	6829
2686	71115	6801
2687	71167	6777
2688	71169	6749
2689	71180	6721
2690	71182	6692
2691	71237	6668
2692	71249	6640
2693	71284	6615
2694	71339	6591
2695	71428	6570
2696	71430	6541
2697	71472	6516
2698	71510	6491
2699	71545	6465
2700	71547	6436
2701	71596	6412
2702	71637	6387
2703	71639	6358
2704	71646	6330
2705	71648	6301
2706	71650	6273
2707	71697	6248
2708	71735	6222
2709	71769	6197
2710	71786	6169
2711	71787	6141
2712	71832	6116
2713	71863	6090
2714	71903	6064
2715	71905	6036
2716	71947	6011
2717	71996	5986
2718	72042	5961
2719	72077	5935
2720	72119	5910
2721	72152	5884
2722	72155	5856
2723	72158	5827
2724	72197	5802
2725	72237	5776
2726	72338	5756
2727	72355	5729
2728	72357	5700
2729	72369	5672
2730	72386	5645
2731	72407	5618
2732	72426	5591
2733	72453	5565
2734	72512	5541
2735	72555	5515
2736	72563	5487
2737	72569	5459
2738	72571	5431
2739	72602	5405
2740	72635	5379
2741	72637	5351
2742	72674	5325
2743	72676	5297
2744	72708	5271
2745	72743	5245
2746	72746	5216
2747	72794	5192
2748	72806	5164
2749	72808	5136
2750	72839	5110
2751	72877	5084
2752	72921	5059
2753	72973	5034
2754	73031	5010
2755	73069	4984
2756	73120	4959
2757	73122	4931
2758	73163	4905
2759	73165	4877
2760	73167	4849
2761	73216	4824
2762	73219	4796
2763	73226	4768
2764	73275	4743
2765	73314	4718
2766	73353	4692
2767	73381	4665
2768	73408	4639
2769	73427	4612
2770	73462	4586
2771	73464	4558
2772	73471	4530
2773	73474	4502
2774	73483	4475
2775	73523	4449
2776	73525	4421
2777	73534	4394
2778	73539	4366
2779	73542	4338
2780	73579	4312
2781	73581	4284
2782	73583	4256
2783	73643	4232
2784	73688	4206
2785	73747	4182
2786	73749	4154
2787	73780	4128
2788	73821	4102
2789	73823	4074
2790	73825	4047
2791	73850	4020
2792	73889	3994
2793	73921	3968
2794	73965	3943
2795	73995	3916
2796	74000	3889
2797	74006	3861
2798	74046	3835
2799	74077	3809
2800	74079	3781
2801	74123	3756
2802	74163	3730
2803	74216	3705
2804	74218	3677
2805	74273	3652
2806	74316	3627
2807	74335	3600
2808	74339	3572
2809	74362	3546
2810	74380	3519
2811	74390	3492
2812	74429	3466
2813	74478	3440
2814	74512	3414
2815	74550	3388
2816	74626	3364
2817	74629	3336
2818	74709	3312
2819	74720	3285
2820	74789	3260
2821	74791	3233
2822	74871	3209
2823	74891	3182
2824	74908	3155
2825	74913	3128
2826	74971	3102
2827	75020	3077
2828	75032	3050
2829	75072	3024
2830	75118	2998
2831	75138	2971
2832	75181	2945
2833	75184	2918
2834	75221	2892
2835	75224	2864
2836	75233	2837
2837	75237	2810
2838	75274	2784
2839	75319	2758
2840	75417	2734
2841	75445	2707
2842	75500	2682
2843	75502	2654
2844	75505	2627
2845	75507	2600
2846	75556	2574
2847	75604	2548
2848	75632	2521
2849	75736	2497
2850	75743	2470
2851	75745	2443
2852	75782	2417
2853	75783	2389
2854	75830	2363
2855	75873	2337
2856	75916	2311
2857	75918	2284
2858	75948	2258
2859	75989	2231
2860	75991	2204
2861	75993	2177
2862	76033	2151
2863	76076	2125
2864	76078	2097
2865	76116	2071
2866	76122	2044
2867	76130	2017
2868	76161	1990
2869	76199	1964
2870	76248	1938
2871	76281	1912
2872	76283	1885
2873	76296	1858
2874	76350	1832
2875	76393	1806
2876	76419	1779
2877	76422	1752
2878	76425	1725
2879	76428	1698
2880	76433	1671
2881	76452	1644
2882	76473	1618
2883	76510	1591
2884	76516	1564
2885	76520	1537
2886	76574	1511
2887	76619	1485
2888	76621	1458
2889	76623	1431
2890	76663	1405
2891	76694	1379
2892	76741	1352
2893	76804	1326
2894	76868	1301
2895	76877	1274
2896	76880	1247
2897	76900	1220
2898	76932	1194
2899	76975	1167
2900	76983	1141
2901	77044	1115
2902	77052	1088
2903	77054	1061
2904	77093	1034
2905	77096	1008
2906	77174	982
2907	77222	955
2908	77318	930
2909	77320	903
2910	77372	877
2911	77374	850
2912	77385	823
2913	77399	796
2914	77442	770
2915	77477	743
2916	77532	717
2917	77567	691
2918	77569	664
2919	77614	637
2920	77664	611
2921	77667	584
2922	77669	558
2923	77683	531
2924	77702	504
2925	77740	478
2926	77795	451
2927	77845	425
2928	77904	398
2929	77909	372
2930	77911	345
2931	77913	318
2932	77927	292
2933	77971	265
2934	77973	239
2935	77987	212
2936	77991	185
2937	78036	159
2938	78038	132
2939	78040	106
2940	78042	79
2941	78053	53
2942	78055	26
2943	78102	0
